type,step,total_transactions,fraud_count,total_amount,avg_amount,max_amount,fraud_rate_pct
CASH_OUT,327,9071,5,1732852913.99,191032.18101532356,1076518.28,0.055
CASH_OUT,328,9694,9,1868644933.61,192763.0424602847,2299330.46,0.093
CASH_OUT,329,12060,3,2136161704.07,177127.8361583748,3551022.86,0.025
CASH_OUT,330,13952,5,2337687058.26,167552.11140051606,9198459.96,0.036
CASH_OUT,331,15178,3,2412378828.65,158939.1770094874,862415.16,0.02
CASH_OUT,332,12457,3,1818853697.69,146010.57218351128,780588.61,0.024
CASH_OUT,333,3798,4,610670547.96,160787.40072669828,2070939.88,0.105
CASH_OUT,334,2509,2,418439909.5,166775.57174172977,972142.03,0.08
CASH_OUT,335,1874,2,316805298.83,169052.98763607256,1495203.8,0.107
CASH_OUT,336,470,9,90416353.6,192375.2204255319,5903457.39,1.915
CASH_OUT,337,78,5,14250909.38,182703.96641025643,658637.38,6.41
CASH_OUT,338,61,2,12542849.24,205620.4793442623,665435.5,3.279
CASH_OUT,339,5,5,2419888.88,483977.77599999995,1532281.61,100.0
CASH_OUT,340,5,5,10288289.129999999,2057657.826,4896179.38,100.0
CASH_OUT,341,5,5,4840636.84,968127.368,3011102.29,100.0
CASH_OUT,342,7,7,1436381.75,205197.39285714287,549159.68,100.0
CASH_OUT,343,6,6,2649961.79,441660.29833333334,908228.29,100.0
CASH_OUT,344,3,3,2623077.29,874359.0966666667,2231580.5,100.0
CASH_OUT,345,4645,6,912711912.11,196493.41487836384,8994286.69,0.129
CASH_OUT,346,9225,3,1732084166.89,187759.8012888889,1504870.33,0.033
CASH_OUT,347,10750,0,2051324075.39,190820.8442223256,877069.91,0.0
CASH_OUT,348,10256,4,1958988410.39,191009.01037343996,7445820.78,0.039
CASH_OUT,349,10774,9,2057633935.27,190981.43078429552,3309631.1,0.084
CASH_OUT,350,10273,7,1864119720.1,181458.16412927088,5963850.34,0.068
CASH_OUT,351,9733,9,1829995133.18,188019.63764307,9772559.35,0.092
CASH_OUT,352,9936,8,1825467663.47,183722.59092894525,7454553.06,0.081
CASH_OUT,353,11173,4,1970944303.6,176402.4258122259,909398.01,0.036
CASH_OUT,354,15596,6,2522922933.92,161767.3078943319,10000000.0,0.038
CASH_OUT,355,17101,4,2556099271.63,149470.74858955617,5338162.8,0.023
CASH_OUT,356,11623,3,1639998616.12,141099.4249436462,5952739.3,0.026
CASH_OUT,357,4149,9,643670071.35,155138.60480838758,10000000.0,0.217
CASH_OUT,358,2651,5,431331531.71,162705.2175443229,5656416.95,0.189
CASH_OUT,359,1457,6,248086465.89,170272.1111118737,10000000.0,0.412
CASH_OUT,360,663,4,118546949.08,178803.84476621417,882011.04,0.603
CASH_OUT,361,237,7,47346430.5,199773.96835443037,3421212.04,2.954
CASH_OUT,362,71,10,35065426.32,493879.243943662,10000000.0,14.085
CASH_OUT,363,7,7,19013906.84,2716272.4057142856,7703574.71,100.0
CASH_OUT,364,3,3,3854187.81,1284729.27,3116889.41,100.0
CASH_OUT,365,7,7,9368998.049999999,1338428.2928571426,4841332.26,100.0
CASH_OUT,366,5,5,11625367.940000001,2325073.5880000005,5807351.83,100.0
CASH_OUT,367,7,7,3482735.16,497533.5942857143,972009.75,100.0
CASH_OUT,368,3,3,1450469.3399999999,483489.77999999997,1050635.77,100.0
CASH_OUT,369,4551,3,833489762.61,183144.31171390903,1674146.06,0.066
CASH_OUT,370,8810,9,1704613265.89,193486.18228036322,10000000.0,0.102
CASH_OUT,371,10096,3,1906143762.48,188801.87821711568,896768.98,0.03
CASH_OUT,372,10775,4,1976240328.41,183409.7752584687,5464727.14,0.037
CASH_OUT,373,10434,6,2031301523.25,194680.99705290396,4294676.05,0.058
CASH_OUT,374,10084,7,1867627459.21,185207.00706168188,2393198.44,0.069
CASH_OUT,375,9330,5,1702283184.35,182452.64569667738,1836422.01,0.054
CASH_OUT,376,7044,2,1310998990.11,186115.6999020443,1100487.54,0.028
CASH_OUT,377,6609,5,1231461078.15,186330.92421697685,2344540.14,0.076
CASH_OUT,378,14583,2,2332525079.13,159948.23281423576,1705676.24,0.014
CASH_OUT,379,16458,8,2440927689.9,148312.53432373315,8317724.27,0.049
CASH_OUT,380,13362,7,1928157622.96,144301.57333932046,3070709.95,0.052
CASH_OUT,381,4197,2,628947189.16,149856.37101739337,810997.31,0.048
CASH_OUT,382,2812,4,434942522.06,154673.7276173542,1595587.46,0.142
CASH_OUT,383,1454,7,259963406.28,178791.88877579093,4961093.21,0.481
CASH_OUT,384,649,3,109674008.26,168989.2269029276,2374412.42,0.462
CASH_OUT,385,189,4,32967268.16,174429.99026455026,868004.62,2.116
CASH_OUT,386,85,8,47301416.660000004,556487.2548235295,10000000.0,9.412
CASH_OUT,387,14,14,71172727.65,5083766.260714286,10000000.0,100.0
CASH_OUT,388,9,9,17032028.53,1892447.6144444447,6703831.4,100.0
CASH_OUT,389,5,5,12797929.95,2559585.9899999998,9060955.18,100.0
CASH_OUT,390,6,6,8617994.21,1436332.3683333334,4525901.25,100.0
CASH_OUT,391,6,6,6821483.42,1136913.9033333333,4559921.56,100.0
CASH_OUT,392,5,5,3967679.38,793535.8759999999,2887744.35,100.0
CASH_OUT,393,6710,2,1219804956.06,181789.11416691504,836044.93,0.03
CASH_OUT,394,10275,5,1948730522.39,189657.47176545014,3354215.55,0.049
CASH_OUT,395,7905,4,1451523451.45,183620.92997469957,1731771.85,0.051
CASH_OUT,396,12733,4,2351450983.13,184673.75976831856,2189170.39,0.031
CASH_OUT,397,11380,5,2153428888.44,189229.25205975396,2376697.2,0.044
CASH_OUT,398,9825,13,1851391659.7,188436.8101475827,10000000.0,0.132
CASH_OUT,399,11127,6,2029922307.26,182432.1297079177,1442075.9,0.054
CASH_OUT,400,11692,8,2085865107.38,178401.05263256928,5096946.74,0.068
CASH_OUT,401,12951,8,2212386105.51,170827.43460041698,5838803.23,0.062
CASH_OUT,402,15792,6,2547992743.45,161347.05822251772,4257337.62,0.038
CASH_OUT,403,17468,8,2590202390.16,148282.71068010075,2371324.81,0.046
CASH_OUT,404,13389,9,1887919313.42,141005.2515811487,10000000.0,0.067
CASH_OUT,405,4797,5,706166058.57,147209.93507817388,10000000.0,0.104
CASH_OUT,406,2846,12,483768403.14,169981.87039353477,10000000.0,0.422
CASH_OUT,407,1581,3,248393099.52,157111.38489563568,2085274.39,0.19
CASH_OUT,408,1372,5,249130936.39000002,181582.31515306124,2567602.1,0.364
CASH_OUT,409,75,10,47208561.2,629447.4826666667,10000000.0,13.333
CASH_OUT,410,10,10,14407957.9,1440795.79,4900487.15,100.0
CASH_OUT,411,8,8,22217233.63,2777154.20375,10000000.0,100.0
CASH_OUT,412,4,4,3465744.2700000005,866436.0675000001,2425164.58,100.0
CASH_OUT,413,60,7,19483295.26,324721.5876666667,8536151.16,11.667
CASH_OUT,414,8,8,20197673.02,2524709.1275,10000000.0,100.0
CASH_OUT,415,8,8,5869433.38,733679.1725,3242183.64,100.0
CASH_OUT,416,563,4,108505227.54,192726.8695204263,10000000.0,0.71
CASH_OUT,417,3,3,3316259.64,1105419.8800000001,2028897.08,100.0
CASH_OUT,418,3,3,1379136.43,459712.1433333333,892376.71,100.0
CASH_OUT,419,355,5,70305843.1,198044.62845070421,3118811.65,1.408
CASH_OUT,420,886,6,163370348.0,184390.91196388262,1464160.5,0.677
CASH_OUT,421,7,7,27451623.69,3921660.527142857,10000000.0,100.0
CASH_OUT,422,351,5,75304564.61,214542.91911680912,2897907.81,1.425
CASH_OUT,423,216,3,47793526.18,221266.3249074074,3588174.94,1.389
CASH_OUT,424,7,7,11795984.06,1685140.58,5475018.52,100.0
CASH_OUT,425,14,14,45356715.43,3239765.387857143,10000000.0,100.0
CASH_OUT,426,1770,1,300494106.85,169770.6818361582,896440.82,0.056
CASH_OUT,427,7,7,11140046.81,1591435.2585714287,4892226.25,100.0
CASH_OUT,428,914,3,126108245.0,137974.00984682713,3028421.03,0.328
CASH_OUT,429,636,2,87011972.4,136811.27735849057,837192.23,0.314
CASH_OUT,430,4,4,6678467.6,1669616.9,3302492.95,100.0
CASH_OUT,431,290,3,47266929.23,162989.41113793102,3718503.37,1.034
CASH_OUT,432,2,2,2057775.74,1028887.87,1150413.99,100.0
CASH_OUT,433,3,3,1870176.9499999997,623392.3166666665,1191183.65,100.0
CASH_OUT,434,4,4,7533189.7,1883297.425,4152987.1,100.0
CASH_OUT,435,2,2,1509270.51,754635.255,1143937.73,100.0
CASH_OUT,436,28,8,13793437.33,492622.7617857143,4135944.29,28.571
CASH_OUT,437,8,8,12023222.7,1502902.8375,8006429.04,100.0
CASH_OUT,438,6,6,6994170.15,1165695.0250000001,4626269.69,100.0
CASH_OUT,439,80,6,20429450.77,255368.134625,3947541.37,7.5
CASH_OUT,440,9,9,53212448.16,5912494.239999999,10000000.0,100.0
CASH_OUT,441,5,5,8352478.2,1670495.6400000001,5429153.98,100.0
CASH_OUT,442,299,6,46661571.75,156058.76839464883,2758096.0,2.007
CASH_OUT,443,5,5,4941633.11,988326.6220000001,1795622.71,100.0
CASH_OUT,444,10,10,27964990.5,2796499.05,10000000.0,100.0
CASH_OUT,445,26,3,5243497.83,201672.99346153846,2277862.67,11.538
CASH_OUT,446,6,6,11623602.88,1937267.1466666667,7782452.17,100.0
CASH_OUT,447,5,5,8513564.76,1702712.952,3965182.83,100.0
CASH_OUT,448,832,3,127248818.17,152943.29106971153,627134.57,0.361
CASH_OUT,449,349,3,61736575.99,176895.63320916906,1965786.11,0.86
CASH_OUT,450,8,8,21451634.05,2681454.25625,10000000.0,100.0
CASH_OUT,451,1340,2,183626672.04,137034.829880597,658769.0,0.149
CASH_OUT,452,72,5,21786871.49,302595.4373611111,7578130.45,6.944
CASH_OUT,453,19,4,6059078.63,318898.8752631579,2600970.32,21.053
CASH_OUT,454,10,3,2514864.17,251486.417,1172700.63,30.0
CASH_OUT,455,95,5,17403363.63,183193.30136842103,2108589.59,5.263
CASH_OUT,456,9,9,15974981.86,1774997.9844444443,10000000.0,100.0
CASH_OUT,457,5,5,2498070.27,499614.054,1017016.67,100.0
CASH_OUT,458,80,3,12714057.31,158925.71637500002,401321.89,3.75
CASH_OUT,459,4,4,1481050.98,370262.745,1153156.0,100.0
CASH_OUT,460,14,8,6770763.15,483625.9392857143,2059980.16,57.143
CASH_OUT,461,31,8,14428919.629999999,465449.0203225806,6273660.45,25.806
CASH_OUT,462,8,8,6466965.28,808370.66,4342582.37,100.0
CASH_OUT,463,5,5,7787845.88,1557569.176,4152435.91,100.0
CASH_OUT,464,8,8,9823924.94,1227990.6175,4640633.37,100.0
CASH_OUT,465,6,6,10097910.75,1682985.125,4690769.98,100.0
CASH_OUT,466,272,3,52926167.27,194581.49731617648,4364760.42,1.103
CASH_OUT,467,6,6,3336949.13,556158.1883333334,2108440.98,100.0
CASH_OUT,468,6,6,4213878.19,702313.0316666667,1455382.05,100.0
CASH_OUT,469,2189,4,422765449.24,193131.77215166742,10000000.0,0.183
CASH_OUT,470,6,6,6964930.85,1160821.8083333333,2859010.61,100.0
CASH_OUT,471,872,1,160214958.71,183732.7508142202,760321.76,0.115
CASH_OUT,472,39,4,10269274.08,263314.72000000003,2739869.62,10.256
CASH_OUT,473,5,5,711566.78,142313.356,417620.07,100.0
CASH_OUT,474,897,4,170154826.46,189693.2290523969,1499869.54,0.446
CASH_OUT,475,7,7,2083918.73,297702.6757142857,1064995.85,100.0
CASH_OUT,476,1283,4,179298708.56,139749.57798908808,1146381.44,0.312
CASH_OUT,477,5,5,19160596.38,3832119.2759999996,9639524.7,100.0
CASH_OUT,478,348,3,44459241.62,127756.4414367816,2254718.25,0.862
CASH_OUT,479,92,2,18910268.87,205546.40076086958,6669495.34,2.174
CASH_OUT,480,3,3,972629.55,324209.85000000003,644781.76,100.0
CASH_OUT,481,7,7,3738033.8,534004.8285714285,1710180.37,100.0
CASH_OUT,482,8,8,3809126.8800000004,476140.86000000004,1451083.08,100.0
CASH_OUT,483,54,4,19702915.720000003,364868.80962962966,7576324.61,7.407
CASH_OUT,484,3,3,250567.61,83522.53666666667,156220.74,100.0
CASH_OUT,485,6,6,8335194.9399999995,1389199.1566666665,3351304.78,100.0
CASH_OUT,486,4,4,6153925.75,1538481.4375,4505012.56,100.0
CASH_OUT,487,100,7,19217568.97,192175.6897,1610110.66,7.0
CASH_OUT,488,4,4,5767824.43,1441956.1075,5363795.31,100.0
CASH_OUT,489,7,7,10030303.11,1432900.4442857143,7515624.63,100.0
CASH_OUT,490,1286,5,236819466.39000002,184151.99563763608,3641525.7,0.389
CASH_OUT,491,6,6,4824577.7,804096.2833333333,1381513.27,100.0
CASH_OUT,492,1641,3,315396021.85,192197.45390006097,2985840.4,0.183
CASH_OUT,493,627,4,117810606.27,187895.7037799043,1214511.61,0.638
CASH_OUT,494,4,4,11328256.49,2832064.1225,7078157.11,100.0
CASH_OUT,495,1165,8,205008990.6,175973.38248927039,1301090.39,0.687
CASH_OUT,496,244,3,46269557.04,189629.33213114753,766151.45,1.23
CASH_OUT,497,10,10,22098402.16,2209840.216,10000000.0,100.0
CASH_OUT,498,6,6,21067471.4,3511245.233333333,10000000.0,100.0
CASH_OUT,499,5,5,1911747.45,382349.49,705529.08,100.0
CASH_OUT,500,1981,2,268969127.77,135774.42088339222,930970.44,0.101
CASH_OUT,501,14,14,39807336.24,2843381.16,10000000.0,100.0
CASH_OUT,502,83,6,18182898.48,219071.0660240964,4758180.79,7.229
CASH_OUT,503,297,5,44042268.94,148290.4678114478,993088.06,1.684
CASH_OUT,504,5,5,5019757.4399999995,1003951.4879999999,3018810.85,100.0
CASH_OUT,505,109,4,26694226.21,244901.15788990827,4553004.39,3.67
CASH_OUT,506,4,4,18664902.51,4666225.6275,10000000.0,100.0
CASH_OUT,507,7,7,21053603.61,3007657.6585714286,10000000.0,100.0
CASH_OUT,508,3,3,953634.0800000001,317878.0266666667,385050.58,100.0
CASH_OUT,509,63,7,15327134.19,243287.84428571427,2656973.04,11.111
CASH_OUT,510,5,5,8175986.0600000005,1635197.212,3425386.69,100.0
CASH_OUT,511,3,3,1520491.9100000001,506830.6366666667,1367070.94,100.0
CASH_OUT,512,6,6,12271274.42,2045212.4033333333,8991625.83,100.0
CASH_OUT,513,5,5,2176405.17,435281.034,1530378.45,100.0
CASH_OUT,514,2734,7,541214297.75,197956.94870153622,10000000.0,0.256
CASH_OUT,515,3,3,427481.49,142493.83,290211.26,100.0
CASH_OUT,516,7,7,24658015.28,3522573.6114285714,10000000.0,100.0
CASH_OUT,517,435,3,82858549.81,190479.42485057472,4993938.87,0.69
CASH_OUT,518,1215,4,209789186.09,172665.99678189302,1165187.89,0.329
CASH_OUT,519,6,6,2931460.91,488576.81833333336,1644253.61,100.0
CASH_OUT,520,1051,6,199570845.24,189886.62725023789,5469910.99,0.571
CASH_OUT,521,7,7,5972994.87,853284.9814285714,5087422.03,100.0
CASH_OUT,522,7084,7,1132326452.89,159842.80814370414,1752606.15,0.099
CASH_OUT,523,15,15,34770071.199999996,2318004.7466666666,10000000.0,100.0
CASH_OUT,524,776,2,113705764.17,146528.04661082473,859035.02,0.258
CASH_OUT,525,2066,1,297378767.74,143939.38419167473,729872.39,0.048
CASH_OUT,526,529,6,74411415.96,140664.30238185253,757980.96,1.134
CASH_OUT,527,483,3,76523861.95,158434.49679089026,1094419.89,0.621
CASH_OUT,528,116,7,22521246.41,194148.67594827586,2173367.35,6.034
CASH_OUT,529,20,3,7376005.61,368800.2805,1773151.32,15.0
CASH_OUT,530,83,4,14347933.71,172866.6712048193,444699.38,4.819
CASH_OUT,531,42,7,18473772.490000002,439851.725952381,6392800.85,16.667
CASH_OUT,532,32,3,5617740.68,175554.39625,634046.89,9.375
CASH_OUT,533,6,6,6534721.93,1089120.3216666665,3439121.37,100.0
CASH_OUT,534,74,6,16045754.4,216834.5189189189,1390332.39,8.108
CASH_OUT,535,3,3,1267552.83,422517.61000000004,606501.57,100.0
CASH_OUT,536,6,6,3671372.15,611895.3583333333,1567549.99,100.0
CASH_OUT,537,9,9,3595581.37,399509.0411111111,2463190.9,100.0
CASH_OUT,538,1085,5,196853163.47,181431.4870691244,2136099.59,0.461
CASH_OUT,539,2,2,278483.07,139241.535,198888.16,100.0
CASH_OUT,540,1706,3,314101935.38,184116.02308323563,3707342.38,0.176
CASH_OUT,541,6,6,21655332.04,3609222.0066666664,10000000.0,100.0
CASH_OUT,542,1518,5,270813891.16,178401.7728326746,7469051.14,0.329
CASH_OUT,543,3,3,2690258.9,896752.9666666667,2558618.27,100.0
CASH_OUT,544,3193,3,562478083.23,176159.75046351395,975081.43,0.094
CASH_OUT,545,1271,0,202170575.26,159064.1819512195,629975.1,0.0
CASH_OUT,546,2833,5,449152026.73,158542.89683374515,1634229.02,0.176
CASH_OUT,547,786,4,115350154.92,146755.92229007633,1139983.15,0.509
CASH_OUT,548,1903,1,260377903.1,136824.96221755122,794319.29,0.053
CASH_OUT,549,132,6,20026220.080000002,151713.7884848485,1571565.56,4.545
CASH_OUT,550,1099,4,164860699.63,150009.73578707915,1613281.82,0.364
CASH_OUT,551,164,9,32105545.22,195765.51963414633,3774777.76,5.488
CASH_OUT,552,156,5,27250619.87,174683.4607051282,692743.57,3.205
CASH_OUT,553,4,4,2338708.5,584677.125,1688761.08,100.0
CASH_OUT,554,9,9,41150209.07,4572245.452222222,10000000.0,100.0
CASH_OUT,555,19,3,6518500.77,343078.9878947368,2100951.58,15.789
CASH_OUT,556,3,3,1560439.41,520146.47,788855.1,100.0
CASH_OUT,557,10,10,9671781.55,967178.155,3571807.73,100.0
CASH_OUT,558,7,7,4236340.109999999,605191.4442857142,2190762.32,100.0
CASH_OUT,559,5,5,4307218.12,861443.6240000001,2517188.06,100.0
CASH_OUT,560,5,5,2235609.2199999997,447121.8439999999,912117.82,100.0
CASH_OUT,561,8,8,8655534.43,1081941.80375,2763025.35,100.0
CASH_OUT,562,5,5,17051807.31,3410361.462,8208916.0,100.0
CASH_OUT,563,1102,9,201297539.13,182665.64349364792,3200818.85,0.817
CASH_OUT,564,1216,8,244637921.63,201182.50134046053,3968964.4,0.658
CASH_OUT,565,2026,6,403618545.85,199219.42045903258,1167816.02,0.296
CASH_OUT,566,457,3,86562925.51,189415.59192560177,2202575.1,0.656
CASH_OUT,567,1575,5,311890841.58,198025.93116190477,1893451.73,0.317
CASH_OUT,568,7,7,10506297.99,1500899.7128571428,7365106.76,100.0
CASH_OUT,569,373,7,70322810.46,188533.0039142091,2561698.04,1.877
CASH_OUT,570,671,5,96875527.72,144374.8550223547,2925859.58,0.745
CASH_OUT,571,1443,5,210681161.57,146002.19097020096,1889351.63,0.347
CASH_OUT,572,9,9,5630589.0,625621.0,2000718.2,100.0
CASH_OUT,573,995,4,134711799.15,135388.74286432163,1298609.73,0.402
CASH_OUT,574,636,2,86419864.66,135880.29034591196,619312.09,0.314
CASH_OUT,575,4,4,2181204.79,545301.1975,1489916.19,100.0
CASH_OUT,576,87,7,15610865.57,179435.23643678162,1322277.84,8.046
CASH_OUT,577,58,6,12042884.75,207635.94396551725,1396824.94,10.345
CASH_OUT,578,33,10,17115965.7,518665.62727272726,6274752.67,30.303
CASH_OUT,579,6,6,6695556.8100000005,1115926.135,3085336.66,100.0
CASH_OUT,580,18,5,7139080.59,396615.5883333333,2925111.67,27.778
CASH_OUT,581,5,5,4054521.81,810904.362,2562459.56,100.0
CASH_OUT,582,94,8,26090029.66,277553.5070212766,6106149.52,8.511
CASH_OUT,583,8,8,6218599.95,777324.99375,2149658.47,100.0
CASH_OUT,584,81,4,15810745.11,195194.38407407407,1016081.0,4.938
CASH_OUT,585,579,3,102534430.46,177088.82635578583,8286342.51,0.518
CASH_OUT,586,469,6,123277090.75,262850.9397654584,10000000.0,1.279
CASH_OUT,587,869,3,154100141.82,177330.4278711162,1249721.72,0.345
CASH_OUT,588,1627,6,281827136.97,173218.8918070068,2709729.22,0.369
CASH_OUT,589,2254,1,387071270.27,171726.3843256433,775893.88,0.044
CASH_OUT,590,2378,4,405325816.05,170448.19850714886,2117503.53,0.168
CASH_OUT,591,36,6,12381758.07,343937.7241666667,4863106.47,16.667
CASH_OUT,592,2086,5,338626454.25,162332.91191275168,1798215.73,0.24
CASH_OUT,593,2,2,397923.34,198961.67,272776.59,100.0
CASH_OUT,594,2619,5,397102695.0,151623.7857961054,1592602.27,0.191
CASH_OUT,595,2061,6,279523348.33,135625.1083600194,2209035.37,0.291
CASH_OUT,596,2702,4,401916243.78,148747.6845965951,848949.49,0.148
CASH_OUT,597,624,3,95120812.08,152437.19884615386,1015051.7,0.481
CASH_OUT,598,165,2,29263632.88,177355.3507878788,5566368.02,1.212
CASH_OUT,599,271,3,43832366.18,161743.04863468633,697652.19,1.107
CASH_OUT,600,9,9,17907196.01,1989688.4455555556,7363709.23,100.0
CASH_OUT,601,92,5,15450157.7,167936.49673913044,1054244.29,5.435
CASH_OUT,602,4,4,2848992.11,712248.0275,1976666.45,100.0
CASH_OUT,603,6,6,9659296.57,1609882.7616666667,4099382.36,100.0
CASH_OUT,604,4,4,5868050.66,1467012.665,4672401.04,100.0
CASH_OUT,605,8,8,5209131.98,651141.4975,2011285.35,100.0
CASH_OUT,606,7,7,14900890.4,2128698.628571429,6575903.12,100.0
CASH_OUT,607,4,4,701345.63,175336.4075,265680.73,100.0
CASH_OUT,608,247,8,49819669.55,201699.06700404856,10000000.0,3.239
CASH_OUT,609,4,4,981466.6499999999,245366.66249999998,564263.94,100.0
CASH_OUT,610,319,6,57690372.47,180847.56260188087,664360.01,1.881
CASH_OUT,611,7,7,3507384.9,501054.9857142857,1418168.85,100.0
CASH_OUT,612,858,6,142831790.17,166470.6179137529,2082884.49,0.699
CASH_OUT,613,33,10,11968057.88,362668.42060606065,2155569.91,30.303
CASH_OUT,614,346,8,60073137.88,173621.78578034684,4212682.84,2.312
CASH_OUT,615,4,4,9432148.07,2358037.0175,8931550.69,100.0
CASH_OUT,616,3,3,8596468.58,2865489.526666667,7240965.96,100.0
CASH_OUT,617,965,8,186682925.67,193453.80898445594,10000000.0,0.829
CASH_OUT,618,4,4,2046691.04,511672.76,1743864.1,100.0
CASH_OUT,619,1005,7,131493024.69,130838.83053731344,2341474.44,0.697
CASH_OUT,620,4,4,735292.06,183823.015,295205.08,100.0
CASH_OUT,621,280,9,59707329.94,213240.46407142855,6961359.11,3.214
CASH_OUT,622,2,2,833821.48,416910.74,668273.94,100.0
CASH_OUT,623,3,3,421336.07999999996,140445.36,296156.97,100.0
CASH_OUT,624,5,5,13653540.67,2730708.134,10000000.0,100.0
CASH_OUT,625,12,12,29593563.08,2466130.2566666664,10000000.0,100.0
CASH_OUT,626,3,3,132700.02,44233.34,55740.39,100.0
CASH_OUT,627,2,2,3709541.42,1854770.71,2756011.78,100.0
CASH_OUT,628,3,3,1194322.81,398107.60333333333,709950.57,100.0
CASH_OUT,629,10,10,13650017.27,1365001.727,8488865.83,100.0
CASH_OUT,630,23,2,5364217.9799999995,233226.86869565214,728256.03,8.696
CASH_OUT,631,6,6,17161454.22,2860242.3699999996,10000000.0,100.0
CASH_OUT,632,4,4,1022503.0,255625.75,480404.03,100.0
CASH_OUT,633,4,4,4734841.28,1183710.32,4128853.75,100.0
CASH_OUT,634,5,5,9983668.05,1996733.61,9168747.51,100.0
CASH_OUT,635,8,8,4878587.12,609823.39,1387048.31,100.0
CASH_OUT,636,6,6,3297438.8,549573.1333333333,1455839.54,100.0
CASH_OUT,637,1142,6,218987964.44,191758.2876007005,3845765.36,0.525
CASH_OUT,638,7,7,15222545.41,2174649.3442857144,7788725.2,100.0
CASH_OUT,639,7,7,1916999.63,273857.08999999997,711932.67,100.0
CASH_OUT,640,527,7,99964998.2,189686.9036053131,1732090.28,1.328
CASH_OUT,641,5,5,5742423.63,1148484.726,2938833.22,100.0
CASH_OUT,642,306,4,51323265.21,167723.08892156862,565996.15,1.307
CASH_OUT,643,7,7,7914849.279999999,1130692.7542857141,4222595.06,100.0
CASH_OUT,644,720,5,119555321.15,166049.0571527778,4438931.81,0.694
CASH_OUT,645,5,5,12139875.790000001,2427975.1580000003,10000000.0,100.0
CASH_OUT,646,10,10,57080280.980000004,5708028.098,10000000.0,100.0
CASH_OUT,647,5,5,4862508.29,972501.658,2253811.33,100.0
CASH_OUT,648,7,7,3778443.76,539777.6799999999,1086227.44,100.0
CASH_OUT,649,50,5,11084637.31,221692.74620000002,963966.56,10.0
CASH_OUT,650,8,8,7726509.55,965813.69375,4480592.14,100.0
CASH_OUT,651,5,5,13724670.16,2744934.032,9996886.64,100.0
CASH_OUT,652,7,7,6900055.88,985722.2685714286,2911505.23,100.0
CASH_OUT,653,4,4,1667944.61,416986.1525,940957.88,100.0
CASH_OUT,654,4,4,2122159.95,530539.9875,1290224.84,100.0
CASH_OUT,655,2,2,299407.39,149703.695,253648.68,100.0
CASH_OUT,656,477,8,92632158.89,194197.39809224318,9468064.05,1.677
CASH_OUT,657,5,5,6449236.86,1289847.372,2429711.09,100.0
CASH_OUT,658,7,7,11274442.67,1610634.667142857,8730600.58,100.0
CASH_OUT,659,764,5,148550985.2,194438.4623036649,1467987.57,0.654
CASH_OUT,660,6,6,968848.8899999999,161474.81499999997,619502.08,100.0
CASH_OUT,661,1577,4,335801850.12,212937.12753329106,10000000.0,0.254
CASH_OUT,662,1,1,1468304.35,1468304.35,1468304.35,100.0
CASH_OUT,663,5,5,1621036.15,324207.23,803441.31,100.0
CASH_OUT,664,342,10,72768872.94,212774.48228070175,7807640.17,2.924
CASH_OUT,665,5,5,4452408.65,890481.7300000001,2799902.39,100.0
CASH_OUT,666,3,3,763643.55,254547.85,504362.34,100.0
CASH_OUT,667,474,3,64846733.43,136807.4544936709,656851.17,0.633
CASH_OUT,668,4,4,13445251.399999999,3361312.8499999996,7539165.76,100.0
CASH_OUT,669,76,4,19235294.25,253095.9769736842,5388834.64,5.263
CASH_OUT,670,363,6,74013671.13,203894.41082644626,10000000.0,1.653
CASH_OUT,671,9,9,30443461.62,3382606.8466666667,10000000.0,100.0
CASH_OUT,672,31,4,13334203.12,430135.584516129,7218629.01,12.903
CASH_OUT,673,54,6,10940005.66,202592.69740740742,897875.35,11.111
CASH_OUT,674,7,7,21013979.12,3001997.0171428574,10000000.0,100.0
CASH_OUT,675,17,5,16988478.21,999322.2476470589,10000000.0,29.412
CASH_OUT,676,4,4,9058945.56,2264736.39,5016884.33,100.0
CASH_OUT,677,4,4,22032550.18,5508137.545,10000000.0,100.0
CASH_OUT,678,3,3,2480927.1799999997,826975.7266666666,1536733.52,100.0
CASH_OUT,679,17,3,6096468.47,358615.7923529412,3150438.28,17.647
CASH_OUT,680,11,11,30057295.36,2732481.3963636365,10000000.0,100.0
CASH_OUT,681,1500,2,295582366.82,197054.91121333334,8104557.88,0.133
CASH_OUT,682,3,3,438781.17,146260.38999999998,368951.94,100.0
CASH_OUT,683,813,4,163126381.79,200647.45607626074,6545346.16,0.492
CASH_OUT,684,1519,4,273429014.6,180005.934562212,1430050.84,0.263
CASH_OUT,685,7,7,23772266.990000002,3396038.1414285717,10000000.0,100.0
CASH_OUT,686,1604,8,325469565.65,202911.20052992518,1637875.33,0.499
CASH_OUT,687,2801,4,517562105.24,184777.61700821135,3009125.59,0.143
CASH_OUT,688,2767,4,493631783.84,178399.6327574991,7442005.19,0.145
CASH_OUT,689,7,7,10136703.440000001,1448100.4914285715,6174385.48,100.0
CASH_OUT,690,1800,6,291127352.19,161737.41788333334,3887853.15,0.333
CASH_OUT,691,1648,6,229550279.21,139290.217967233,1518718.03,0.364
CASH_OUT,692,2309,10,337320374.44,146089.3782763101,10000000.0,0.433
CASH_OUT,693,2,2,1482536.51,741268.255,1018645.2,100.0
